# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
1.148301694249703e-06 1.7648025807215767e-38
1.1509490680824936e-06 1.7765676338585353e-38
1.153602545353299e-06 1.788412884322529e-38
1.156262140133401e-06 1.8003388838778993e-38
1.1589278665265293e-06 1.8123461881024338e-38
1.1615997386689298e-06 1.8244353564137486e-38
1.1642777707294307e-06 1.8366069520958528e-38
1.166961976909537e-06 1.8488615423260128e-38
1.1696523714434843e-06 1.8611996982016367e-38
1.1723489685983347e-06 1.8736219947675105e-38
1.1750517826740328e-06 1.8861290110430648e-38
1.1777608280034988e-06 1.898721330049982e-38
1.1804761189526969e-06 1.9113995388398925e-38
1.183197669920704e-06 1.9241642285222567e-38
1.1859254953398036e-06 1.9370159942925604e-38
1.1886596096755427e-06 1.9499554354605277e-38
1.191400027426828e-06 1.9629831554787188e-38
1.1941467631259829e-06 1.976099761971137e-38
1.1968998313388422e-06 1.9893058667622175e-38
1.1996592466648214e-06 2.0026020859058831e-38
1.2024250237369879e-06 2.015989039714826e-38
1.205197177222154e-06 2.0294673527900817e-38
1.2079757218209372e-06 2.0430376462882582e-38
1.2107606722678555e-06 2.0567005417954294e-38
1.2135520433313878e-06 2.0704566953141881e-38
1.2163498498140685e-06 2.084306748864447e-38
1.2191541065525586e-06 2.0982513489041974e-38
1.2219648284177173e-06 2.112291146360222e-38
1.2247820303146977e-06 2.1264267966591307e-38
1.227605727183007e-06 2.1406589597584275e-38
1.2304359339966045e-06 2.1549883001779978e-38
1.2332726657639612e-06 2.1694154870316027e-38
1.2361159375281579e-06 2.1839411940587983e-38
