# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
4.912903883641177e-05 2.218912361607303e-23
4.931040706543313e-05 2.251860206809267e-23
4.9492444846215995e-05 2.2852972830429404e-23
4.967515465052501e-05 2.3192308547486969e-23
4.98585389592498e-05 2.3536682942033254e-23
5.004260026243827e-05 2.3886170831548693e-23
5.022734105933121e-05 2.424084814457132e-23
5.041276385839534e-05 2.4600791937228065e-23
5.059887117735815e-05 2.4966080409452364e-23
5.078566554324174e-05 2.5336792922557723e-23
5.097314949239683e-05 2.5713010016436038e-23
5.116132557053792e-05 2.6094813426389484e-23
5.135019633277706e-05 2.6482286101869246e-23
5.15397643436592e-05 2.6875512223881725e-23
5.173003217719679e-05 2.727457722322167e-23
5.192100241690434e-05 2.7679567799372205e-23
5.21126776558343e-05 2.8090571939263176e-23
5.230506049661134e-05 2.850767893618808e-23
5.249815355146854e-05 2.8930979409307764e-23
5.2691959442282445e-05 2.9360565323261723e-23
5.2886480800608394e-05 2.979653000863134e-23
5.3081720267717e-05 3.0238968181512853e-23
5.327768049462913e-05 3.068797596442218e-23
5.347436414215269e-05 3.1143650907001105e-23
5.367177388091839e-05 3.160609200815229e-23
5.386991239141572e-05 3.207539973578094e-23
5.406878236403008e-05 3.2551676049858686e-23
5.4268386499078466e-05 3.303502442498908e-23
5.4468727506846866e-05 3.3525549871637197e-23
5.4669808107626756e-05 3.402335895931179e-23
5.4871631031751704e-05 3.4528559840627925e-23
5.507419901963521e-05 3.504126227372406e-23
5.5277514821807045e-05 3.5561577646583353e-23
5.5481581198951345e-05 3.6089619000660216e-23
5.568640092194379e-05 3.662550105696146e-23
5.589197677188889e-05 3.716934023886231e-23
5.609831154015852e-05 3.772125469923244e-23
5.6305408028428946e-05 3.828136434508388e-23
5.65132690487196e-05 3.884979086383219e-23
5.672189742343101e-05 3.9426657749800266e-23
5.693129598538271e-05 4.001209033113463e-23
5.714146757785253e-05 4.060621579676042e-23
5.735241505461428e-05 4.120916322452083e-23
5.7564141279977334e-05 4.182106360840865e-23
5.777664912882512e-05 4.244204988816629e-23
5.7989941486653866e-05 4.30722569763409e-23
5.820402124961255e-05 4.371182179012611e-23
5.8418891324541324e-05 4.436088327924682e-23
5.863455462901178e-05 4.5019582456182184e-23
5.885101409136623e-05 4.568806242751781e-23
5.90682726507571e-05 4.63664684256398e-23
5.928633325718767e-05 4.7054947837752546e-23
5.95051988715512e-05 4.775365024112606e-23
5.9724872465671926e-05 4.8462727432938545e-23
5.9945357022345115e-05 4.918233346496359e-23
6.0166655535377133e-05 4.9912624676368114e-23
6.0388771009627005e-05 5.065375972801658e-23
6.061170646104621e-05 5.140589963582792e-23
6.083546491672048e-05 5.21692078072174e-23
6.106004941491057e-05 5.294385007590477e-23
6.128546300509312e-05 5.372999473802827e-23
6.151170874800291e-05 5.452781258860649e-23
6.17387897156735e-05 5.533747695866704e-23
6.196670899147966e-05 5.615916375316069e-23
6.219546967017906e-05 5.699305148899559e-23
6.242507485795379e-05 5.783932133348397e-23
6.265552767245344e-05 5.869815714424806e-23
6.288683124283641e-05 5.956974550946253e-23
6.311898870981335e-05 6.04542757867525e-23
6.335200322568933e-05 6.135194014632748e-23
6.358587795440633e-05 6.226293361191369e-23
6.382061607158696e-05 6.318745410225704e-23
6.405622076457715e-05 6.412570247582169e-23
6.429269523248912e-05 6.507788257340782e-23
6.453004268624563e-05 6.604420126140805e-23
6.476826634862261e-05 6.702486848037606e-23
6.500736945429381e-05 6.8020097284809e-23
6.524735524987435e-05 6.903010389588e-23
6.548822699396434e-05 7.00551077437286e-23
6.572998795719413e-05 7.109533151745419e-23
6.597264142226762e-05 7.215100121222747e-23
6.621619068400779e-05 7.32223461793176e-23
6.646063904940097e-05 7.430959917527371e-23
6.670598983764148e-05 7.5412996412657e-23
6.695224638017746e-05 7.653277761193764e-23
6.719941202075515e-05 7.766918605344478e-23
6.744749011546523e-05 7.882246862822112e-23
6.769648403278796e-05 7.9992875895407e-23
6.794639715363846e-05 8.118066213289044e-23
6.819723287141368e-05 8.23860853956754e-23
6.844899459203729e-05 8.360940756955076e-23
6.870168573400694e-05 8.485089442871226e-23
6.895530972844024e-05 8.611081569542572e-23
6.920987001912092e-05 8.738944509421791e-23
6.946537006254651e-05 8.868706041717865e-23
6.97218133279747e-05 9.000394357861669e-23
6.997920329747018e-05 9.134038068115342e-23
7.023754346595281e-05 9.269666207306245e-23
7.049683734124399e-05 9.407308241687252e-23
7.075708844411527e-05 9.546994074699851e-23
7.101830030833571e-05 9.688754054247436e-23
7.128047648071946e-05 9.83261897841266e-23
7.154362052117493e-05 9.978620102867825e-23
7.180773600275196e-05 1.0126789147322521e-22
7.207282651169132e-05 1.0277158302345352e-22
7.233889564747301e-05 1.0429760236736516e-22
7.260594702286472e-05 1.0584628104336583e-22
7.287398426397184e-05 1.0741795551079106e-22
7.314301101028557e-05 1.090129672259829e-22
7.341303091473333e-05 1.106316627168401e-22
7.3684047643728e-05 1.1227439365387977e-22
7.395606487721715e-05 1.1394151693267238e-22
7.422908630873412e-05 1.156333947466893e-22
7.450311564544698e-05 1.1735039466554334e-22
7.477815660820985e-05 1.1909288972086576e-22
7.505421293161306e-05 1.2086125847936556e-22
7.533128836403335e-05 1.22655885132061e-22
7.560938666768583e-05 1.2447715957294818e-22
7.588851161867386e-05 1.2632547748535486e-22
7.616866700704139e-05 1.282012404289629e-22
7.644985663682399e-05 1.3010485592496735e-22
7.673208432609997e-05 1.3203673754617014e-22
7.701535390704338e-05 1.339973050070146e-22
7.729966922597477e-05 1.359869842538144e-22
7.758503414341448e-05 1.3800620755742555e-22
7.787145253413464e-05 1.4005541360679752e-22
7.815892828721129e-05 1.4213504760498203e-22
7.84474653060783e-05 1.442455613667245e-22
7.873706750857906e-05 1.4638741341532349e-22
7.902773882702089e-05 1.485610690804078e-22
7.931948320822782e-05 1.5076700060606455e-22
7.96123046135938e-05 1.5300568724160624e-22
7.990620701913762e-05 1.55277615358993e-22
8.020119441555554e-05 1.5758327854759891e-22
8.049727080827664e-05 1.5992317772981483e-22
8.079444021751674e-05 1.6229782126268422e-22
8.109270667833249e-05 1.6470772505322411e-22
8.139207424067725e-05 1.671534126684e-22
8.16925469694549e-05 1.6963541545130789e-22
8.1994128944576e-05 1.7215427263040407e-22
8.229682426101289e-05 1.747105314485663e-22
8.260063702885462e-05 1.7730474726575258e-22
8.290557137336406e-05 1.79937483693173e-22
8.32116314350325e-05 1.826093127103032e-22
8.351882136963707e-05 1.85320814791939e-22
8.382714534829664e-05 1.8807257902425197e-22
8.413660755752799e-05 1.908652032503713e-22
8.444721219930382e-05 1.9369929418457232e-22
8.475896349110845e-05 1.9657546755247932e-22
8.507186566599626e-05 1.994943482202445e-22
8.538592297264866e-05 2.0245657033616e-22
8.570113967543135e-05 2.0546277745955906e-22
8.601752005445325e-05 2.0851362271003631e-22
8.633506840562342e-05 2.1160976890322024e-22
8.665378904071047e-05 2.147518886981656e-22
