# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.4813943047694329e-06 4.358571950061585e-40 4.3627048878415765e-40 5.790316625506175e-40 7.827119292271622e-40 1.2069241912651756e-39 2.5227650966980454e-39 3.18295289519745e-39 7.124113838984895e-40
1.5159353511145682e-06 4.250927635711965e-40 4.255138991442194e-40 5.6583840506246095e-40 7.64877674595501e-40 1.1794242345762136e-39 2.4652838985040995e-39 3.110431736159589e-39 6.9618049490548244e-40
1.5512817764724183e-06 4.145957797709881e-40 4.150249025001746e-40 5.529457480620401e-40 7.474497806512669e-40 1.1525508769443244e-39 2.409112444576731e-39 3.039563072675499e-39 6.803194694173081e-40
1.587452359525819e-06 4.043595539205279e-40 4.0479681146325136e-40 5.403468435728342e-40 7.304189883942997e-40 1.126289841043225e-39 2.3542208925864446e-39 2.970309253938246e-39 6.6481988086356135e-40
1.6244663168122348e-06 3.943775649222467e-40 3.948231072385216e-40 5.280349995071452e-40 7.137762497395039e-40 1.1006271751459914e-39 2.3005800800179245e-39 2.9026334872092267e-39 6.496734946971337e-40
1.6623433129330315e-06 3.846434560586982e-40 3.850974354154622e-40 5.1600367615110436e-40 6.975127227903164e-40 1.0755492452034835e-39 2.2481615085690145e-39 2.8364998180057186e-39 6.348722640156441e-40
1.7011034710007933e-06 3.751510307819008e-40 3.756136017545833e-40 5.042464827775891e-40 6.8161976721415575e-40 1.0510427281249897e-39 2.1969373303011772e-39 2.7718731108430237e-39 6.2040832529454986e-40
1.740767383330235e-06 3.658942485896659e-40 3.6636556805840228e-40 4.927571740933318e-40 6.660889394070683e-40 1.0270946040400752e-39 2.146880330360864e-39 2.7087190318358006e-39 6.062739941971649e-40
1.7813561223783898e-06 3.568672210958704e-40 3.5734744825101865e-40 4.815296470315128e-40 6.509119881592986e-40 1.0036921497781076e-39 2.0979639148925617e-39 2.6470040281568563e-39 5.9246176150148875e-40
1.8228912519398869e-06 3.480642082510625e-40 3.4855350457114436e-40 4.705579376289519e-40 6.360808505538004e-40 9.808229327016514e-40 2.0501620958414323e-39 2.586695312329675e-39 5.789642891193048e-40
1.8653948386032614e-06 3.394796144329372e-40 3.39978143683268e-40 4.598362176480793e-40 6.215876469446696e-40 9.584748024472795e-40 2.0034494772735028e-39 2.527760843855016e-39 5.657744061661375e-40
1.908889463474389e-06 3.3110798484382447e-40 3.3161591305920977e-40 4.493587915824566e-40 6.074246775295387e-40 9.366358861817167e-40 1.9578012418780336e-39 2.4701693117843788e-39 5.528851051876653e-40
1.9533982341732686e-06 3.2294400193820214e-40 3.2346149740406274e-40 4.391200936585883e-40 5.935844178661801e-40 9.152945814453764e-40 1.9131931380229184e-39 2.4138901205688207e-39 5.402895384178002e-40
1.9989447971105317e-06 3.1498248196242083e-40 3.155097151916446e-40 4.29114684901653e-40 5.800595149648158e-40 8.944395500680857e-40 1.869601466224383e-39 2.358893369245191e-39 5.279810141408857e-40
2.045553350050195e-06 3.0721837152735448e-40 3.0775551523239265e-40 4.193372502148273e-40 5.6684278339968294e-40 8.74059712405115e-40 1.8270030678497625e-39 2.305149839647137e-39 5.159529931470461e-40
2.0932486549653353e-06 2.9964674429882633e-40 3.0019397335877047e-40 4.0978259554209245e-40 5.539272014080412e-40 8.541442410410934e-40 1.7853753109116072e-39 2.2526309792172644e-39 5.041990852419874e-40
2.1420560511935146e-06 2.922627977965488e-40 2.9282028921897906e-40 4.0044564515474345e-40 5.413059072722733e-40 8.346825554170281e-40 1.7446960797757285e-39 2.2013088860005107e-39 4.92713045864547e-40
2.192001468898943e-06 2.8506185019945898e-40 2.8562978307636794e-40 3.913214388552289e-40 5.289721954478027e-40 8.156643156183571e-40 1.704943760724019e-39 2.1511562754359708e-39 4.8148877277072695e-40
2.2431114428485372e-06 2.780393375201479e-40 2.7861789297876276e-40 3.824051297859838e-40 5.169195138234411e-40 7.970794189003624e-40 1.6660972398863578e-39 2.102146557874182e-39 4.70520302776505e-40
2.2954131265091837e-06 2.71190810110929e-40 2.7178017125601273e-40 3.736919808901112e-40 5.0514145846837465e-40 7.789179900443985e-40 1.6281358735071815e-39 2.0542536404806403e-39 4.598018086125452e-40
2.3489343064737076e-06 2.6451193041610104e-40 2.651122823049518e-40 3.6517736371007986e-40 4.9363177262758706e-40 7.611703818451012e-40 1.5910394955177417e-39 2.0074520973047488e-39 4.493275958029601e-40
2.403703417223201e-06 2.5799846964029537e-40 2.586099990639847e-40 3.568567546255719e-40 4.823843410096461e-40 7.438271642987593e-40 1.5547883975072916e-39 1.961717063834739e-39 4.390920996547802e-40
2.4597495562335635e-06 2.516463051142068e-40 2.5226920074037273e-40 3.4872573340152557e-40 4.713931882795294e-40 7.2687912373307476e-40 1.5193633201744262e-39 1.917024242256909e-39 4.290898823149032e-40
2.5171024994342686e-06 2.45451417758486e-40 2.460858698978161e-40 3.4077998041505477e-40 4.606524751118049e-40 7.103172560902568e-40 1.48474544303815e-39 1.8733498881658192e-39 4.193156298406736e-40
2.575792717027583e-06 2.3940988934937024e-40 2.4005608989733254e-40 3.3301527450149135e-40 4.5015649523484405e-40 6.941327624620181e-40 1.4509163744726193e-39 1.8306707985226747e-39 4.097641494185188e-40
2.635851389676631e-06 2.3351789990813832e-40 2.341760422403047e-40 3.254274905277645e-40 4.3989967229809925e-40 6.783170442042606e-40 1.4178581419986279e-39 1.7889642996428017e-39 4.004303665814635e-40
2.6973104250709106e-06 2.2777172541476328e-40 2.2844200427354273e-40 3.180125975908232e-40 4.298765573733769e-40 6.628616994984744e-40 1.385553182500033e-39 1.7482082329609667e-39 3.913093225297908e-40
2.760202474878063e-06 2.2216773510218592e-40 2.228503464717866e-40 3.1076665632977347e-40 4.200818251821352e-40 6.477585165994253e-40 1.3539843331454911e-39 1.7083809461316344e-39 3.823961714700776e-40
2.8245609520908932e-06 2.167023893330307e-40 2.1739753030499873e-40 3.0368581729672515e-40 4.105102720861161e-40 6.329994718145794e-40 1.323134822306026e-39 1.6694612799625287e-39 3.736861780724416e-40
2.8904200487788716e-06 2.1137223717763944e-40 2.1208010581620596e-40 2.96766318701248e-40 4.0115681293573995e-40 6.1857672397088856e-40 1.2929882602642192e-39 1.6314285573431618e-39 3.651747149233652e-40
2.9578147542535346e-06 2.0617391427515842e-40 2.068947094122733e-40 2.9000448450144256e-40 3.92016478529868e-40 6.0448261074011265e-40 1.2635286309728201e-39 1.5942625724155542e-39 3.5685726011610446e-40
3.026780873657441e-06 2.011041404840111e-40 2.0183806161904017e-40 2.833967223574333e-40 3.830844127900607e-40 5.907096441582296e-40 1.2347402832256981e-39 1.557943579840273e-39 3.487293947751451e-40
3.097355046986562e-06 1.9615971787572807e-40 1.969069649447018e-40 2.769395217399819e-40 3.743558702738085e-40 5.772505068923236e-40 1.2066079219214743e-39 1.5224522842234885e-39 3.407868007714132e-40
3.1695747685562034e-06 1.913375287048282e-40 1.920983018955218e-40 2.7062945226847314e-40 3.658262138950275e-40 5.640980488102986e-40 1.1791166027317286e-39 1.487769829820499e-39 3.3302525840565742e-40
3.2434784069208122e-06 1.8663453319886627e-40 1.8740903274455103e-40 2.644631615109778e-40 3.5749091189677417e-40 5.512452819661238e-40 1.1522517185149503e-39 1.4538777909567881e-39 3.254406441620295e-40
3.319105225258239e-06 1.8204776779738566e-40 1.8283619372666748e-40 2.5843737353644376e-40 3.4934553598728644e-40 5.386853781180944e-40 1.1259989971482067e-39 1.420758161474797e-39 3.180289285167867e-40
3.3964954022292982e-06 1.7757434305262102e-40 1.7837689498378028e-40 2.5254888700365376e-40 3.4138575868703813e-40 5.264116645175254e-40 1.100344491279764e-39 1.3883933456407323e-39 3.107861738339256e-40
3.4756900533236943e-06 1.7321144192751975e-40 1.7402831878689067e-40 2.4679457359176296e-40 3.336073512683618e-40 5.144176203400729e-40 1.0752745712440202e-39 1.3567661489981575e-39 3.0370853219592525e-40
3.5567312527036693e-06 1.6895631782911066e-40 1.697877175823442e-40 2.411713761800343e-40 3.260061812186157e-40 5.026968737110949e-40 1.050775918016583e-39 1.3258597686874681e-39 2.967922434359227e-40
3.6396620555569646e-06 1.6480629287726637e-40 1.6565241223762657e-40 2.356763072862548e-40 3.185782101579812e-40 4.912431974297498e-40 1.0268355160825909e-39 1.2956577849498798e-39 2.9003363310519703e-40
3.7245265209709786e-06 1.6075875621831296e-40 1.6161979033777865e-40 2.3030644755966522e-40 3.1131949183950972e-40 4.80050506524218e-40 1.0034406464827126e-39 1.266144152170964e-39 2.834291105232498e-40
3.811369735340273e-06 1.5681116227630775e-40 1.576873044178478e-40 2.2505894412735026e-40 3.042261698641763e-40 4.691128545851207e-40 9.805788801082129e-40 1.2373031906199741e-39 2.7697516687138355e-40
