# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
0.557501764469769 0.0022108849786592823
0.5705007980302781 0.0024244381568926084
0.5838029245750183 0.0026585749804808535
0.5974152111952977 0.002915330773316922
0.6113448897628128 0.0031969262041705976
0.6255993607717623 0.0035056468045323056
0.6401861972705483 0.003844220530651897
0.6551131488851486 0.004215455028843922
0.6703881459363026 0.004622651796282236
0.686019303652694 0.005069142285815048
0.7020149264823721 0.005558739377082879
0.7183835125046995 0.006095501008434481
0.7351337579451718 0.006684083615317547
0.7522745617955077 0.00732974515004716
0.7698150305414633 0.008037716935974909
0.7877644830008832 0.00881382479402183
0.8061324552745581 0.009665336446330228
0.8249287058125218 0.010598356463069093
0.8441632205984669 0.011622167667431273
0.8638462184550629 0.012744796990704296
0.8839881564729563 0.013975677863157912
0.9045997355663667 0.015325311261039337
0.9256919061582187 0.01680555878359507
0.9472758739978306 0.018428332390528542
0.9693631061142522 0.020208353668358398
0.9919653369084147 0.02215992818487611
1.0150945743873274 0.024300455472477125
1.0387631065436362 0.026646830973367584
1.0629835078839296 0.02922134153190999
1.0877686461092637 0.032042761364667896
1.1131316889514546 0.03513705349363501
1.1390861111687691 0.038531697236636527
1.16564570170473 0.04225191879969614
1.1928245710138414 0.046332796506940506
1.2206371585581264 0.05080812461826743
1.2490982404784545 0.05571566391282845
1.2782229374447416 0.06109721535347108
1.3080267226891875 0.0669963838224575
1.3385254302268237 0.07346502262133936
1.369735263267732 0.08056173465944376
1.4016728028254128 0.08834269196317183
1.4343550165258654 0.09687619728909465
1.4677992676220706 0.1062339208528889
1.5020233242186567 0.11649463026829716
1.5370453687116559 0.12774078984432885
1.5728840074483612 0.1400794968590545
1.6095582806124205 0.1536118423420961
1.6470876723394143 0.16844580357027916
1.6854921210682972 0.18470291360922556
1.7247920301341966 0.20253979749381976
1.7650082786082029 0.22210852088721142
1.8061622323899016 0.2435696899829182
1.848275755558551 0.2670799365496354
1.8913712219889245 0.2928713593435
1.935471527238 0.32115899107065304
1.9806001007088037 0.3521830211446623
2.0267809180978715 0.38619201549140225
2.0740385141329463 0.4234950585259065
2.1223979956076717 0.4643951605336411
2.171885054720213 0.5092391377430745
2.222525982722885 0.558432128649655
2.274347683890048 0.6123615699847669
2.327377689811681 0.6715312359154513
2.3816441740202396 0.7363301938061978
2.437175966958554 0.807472422740134
2.4940025712967335 0.885470143475249
2.552154177606206 0.9709871163934347
2.611661680399223 1.0647526480605123
2.6725566945423505 1.167591023427542
2.7348715720526675 1.2803705535255494
2.7986394192855935 1.4040518622221374
2.863894114523477 1.5396591906062764
2.9306703259742912 1.6883593757791129
2.999003530189995 1.851513878159016
3.068930030914351 2.030235277207972
3.1404869783702067 2.226251507044815
3.21371238899649 2.441121404191813
3.2886451656454048 2.67709872768654
3.3653251182505572 2.9355467435777274
3.443792984976987 3.219149948106264
3.5240904538643507 3.5300518368241556
3.6062601849747473 3.870719423851654
3.6903458330569543 4.244824708373585
3.77639207073912 4.654524759595198
3.8644446122622242 5.104473434210775
3.9545502377669295 5.597362630476037
4.046756818146711 6.137825574326668
4.141113340480481 6.730498611724487
4.237669934058216 7.380862829320692
4.336477897013409 8.092601732457593
4.437589723576497 8.874440785649428
4.541059131963759 9.732781086433992
4.646941092916466 10.672584631471205
4.755291858905486 11.702530592778178
4.866168994016832 12.833330329688248
4.979631404534034 14.071828329243546
5.0957393702336 15.433648817832166
5.214554576410165 16.92429923245416
5.336140146648369 18.556066382034032
5.4605606763588606 20.34783157458355
5.587882267096237 22.311197271798566
5.718172561677172 24.4706568668742
5.851500780117376 26.833452174520065
5.987937756406471 29.424943173062136
6.127555976140354 32.26715623645464
6.270429615030991 35.3792586679373
6.416634578314149 38.802406311407836
6.566248541075969 42.545961182592784
6.719350989519823 46.65209621917434
6.87602326319537 51.1634517624101
7.036348598212252 56.09991609884631
7.200412171461376 61.52170273237619
7.368301145867304 67.45335155449622
7.540104716695753 73.98974959144331
7.715914158940838 81.12020706782114
7.8958228758172275 88.96041599209224
8.07992644838296 97.55498681352448
8.2683226863193 106.99292070644694
8.461111679894604 117.31616968861725
8.658395853139817 128.59906330355503
8.860280018263818 141.09528771644892
9.066871431337571 154.64464448656537
9.278279849276613 169.61292742870592
9.494617588152204 185.99816887075255
9.715999582862075 204.0108374082261
9.942543448192506 223.66552097932038
10.17436954130415 245.22105630521472
10.411601025674827 268.9562666999541
10.654363936533231 294.89781856822754
10.902787247818345 323.3992282859653
11.157002940700098 354.66456814366984
11.417146073697703 388.8056129888447
11.683354854432924 426.3662188376552
11.955770713056356 467.55740147283035
12.234538377385784 512.7658144415713
12.519805949796487 562.2227641131661
12.811724985904382 616.5791466664128
13.110450575083778 675.9820046368407
13.416141422862523 741.5652700808323
13.72895993523834 813.215984091244
14.04907230496112 891.6673813699292
14.37664859982702 977.9004580311895
14.711862853031292 1072.28682975224
15.054893155627816 1175.82864009274
15.405921751144481 1289.2144274126463
15.765135132404664 1414.0387806174763
16.132724140606275 1550.8631454582915
16.50888406671095 1699.8615377901474
16.89381475519735 1864.8225210810253
17.287720710233557 2045.1717528257211
17.690811204325115 2240.7777545201743
18.103300389496336 2458.903570647701
18.52540741106398 2694.8538148295243
18.957356524063755 2956.645681452731
19.399377212391464 3241.8135077383754
19.85170431072216 3554.3932006167342
20.314578129271972 3896.2928264808015
20.788244581469023 4274.899127323347
21.272955314601134 4686.905161929526
21.76896784350983 5141.368169286853
22.27654568740161 5638.354116756715
22.79595850984919 6179.480993219085
23.327482262057103 6776.977817083254
23.871399329467756 7432.815074402838
24.427998681785848 8149.642418398807
24.997576026500827 8935.224481185838
25.580433965988984 9802.217959952699
26.176882158278623 10749.748065217176
26.787237481563718 11788.66070220412
27.411824202553472 12923.099242520173
28.050974148747212 14164.48828848011
28.705026884726152 15537.375750403984
29.374329892555654 17030.81143215109
30.05923875639388 18693.781942165544
30.760117351404876 20495.856531261667
31.477338037076432 22493.608763851265
32.21128185504559 24613.47049977633
32.962338731536356 27004.20211578636
33.730907684518286 29654.032921959973
34.51739703569462 32504.657365786938
35.322224627433556 35595.94831586027
36.14581804475762 39060.439957656745
36.98861484250899 42814.38213716836
37.851062777811606 46937.356105308594
38.733620047953465 51538.63128574805
39.63675553381552 56508.16327790284
40.5609490489765 61952.020973998864
41.506691594626034 67944.06316749165
42.47448562042145 74522.11162263075
43.46484529142686 81641.76870167922
44.4782967612764 89572.57022499242
45.515378451706574 98090.80256585467
46.576641338606535 107821.36404463349
47.66264924473788 118075.48449883603
48.773979139279795 129580.51508994435
49.911221444358546 142008.97294765868
51.07498034872413 155603.2723544876
52.265874128740876 170888.30838632575
53.48453547686238 187321.8641106792
54.731611837765406 205508.21165019806
56.00776575232122 225330.65579007636
57.31367520958723 247003.07562579805
58.650034007005786 270859.7262024248
60.017552119001664 296502.8290128222
61.416956074173925 325501.50188505504
62.84898934128261 357626.0394199251
64.31441272423535 391736.9332309529
65.81400476628369 429234.69484015007
67.34856216364385 470421.27145433216
68.91890018876182 516163.039874779
70.52585312344742 566062.8879287794
72.17027470210763 620316.3183435809
73.8530385653146 680287.4497799595
75.57503872394936 746934.6538597184
77.33719003416762 818595.0701587476
79.14042868344033 898073.4876089677
80.98571268792693 984253.8941809848
82.87402240144569 1079394.2642452756
84.80636103631147 1184445.6830571848
86.78375519631766 1297412.655963409
88.80725542214539 1422173.9357620906
90.8779367494899 1564044.1699074558
92.99689928020044 1711832.6223442154
95.16526876673713 1882021.8573359305
97.38419721025556 2058157.798988495
99.6548634726365 2263003.0346230306
101.97847390278609 2476845.0291465605
104.35626297753925 2718527.997748382
106.78949395750668 2978687.890504734
109.27945955821409 3265502.4477253403
111.82748263689002 3574643.8056738535
114.43491689526716 3914335.1571376994
117.10314759877073 4297027.930265637
119.8335923124757 4705088.073621114
122.62770165422418 5174232.69595516
125.4869600653028 5679769.909819359
128.41288659908975 6227441.641455904
131.40703572809028 6849028.812298704
134.4709981697896 7500304.8230416635
137.6064017317617 8187676.394080433
140.8149121764835 8972530.921037178
144.09823410631301 9856408.148841351
147.45811186910282 10861436.85704215
150.89633048492877 11848218.037370017
154.41471659442715 13018895.101122137
158.01513942924367 14276892.6043473
161.6995118051102 15617370.110914595
165.46979113807643 17160696.830927555
169.32798048443664 18831806.416550115
173.27612960490418 20643236.57721924
177.3163360535986 22782143.442759857
181.45074629242436 24839180.203637674
185.68155683143308 27124184.863398638
190.01101539577502 29807861.363713913
194.44142211985996 32767387.3641373
198.9751307693619 35776980.950996906
203.61454999171644 39266014.53971396
208.36214459577587 43054407.19531018
213.2204368613011 47294423.62230384
218.19200787898666 51914258.42396247
223.27949892173046 56889328.43289193
228.48561284787684 62482847.810707875
233.81311553717836 68287990.94981797
239.2648373602396 75099064.46871737
244.8436746822229 82390642.2096691
250.55259140161598 90309345.0433706
256.3946205248776 98842515.77176107
262.37286577779935 108554987.87043768
268.49050325443824 118910320.78845444
274.7507831044972 130666340.47471048
281.15703126004934 143042968.52759552
287.7126512025234 156670161.268706
294.4211257708895 172622264.8423139
301.2860190120053 187534614.8792469
308.3109780741064 208417863.49477795
315.4997351444457 226446674.96712786
322.8561094321127 247886954.08868825
330.38400919708465 274390377.9409906
338.08743382658884 298350069.0680648
345.970475959878 329083684.5262284
354.0373236625486 359327095.5517697
362.2922626515567 394775257.8049028
370.7396785721134 433361136.05008554
379.3840593276699 476188665.5122569
388.22999746422977 519729433.203674
397.28219261025527 568625225.2693361
406.54545397346374 625892015.9108753
416.02470289584096 685674645.5493854
425.7249754682287 755638040.9016863
435.6514252058753 827734034.8393583
445.8093257863709 902386652.2533022
456.2040738514225 991425197.9867022
466.841191873956 1082001209.6796672
477.72633109207 1205344241.4338803
488.86527451139875 1294012751.3682728
500.26393997748045 1434754871.5855567
511.92838331976236 1546609957.3783338
523.8648015689132 1723448934.9082513
536.079536249153 1902624397.458521
548.5790767473477 2069040022.4955552
561.3700637606607 2299173568.894358
574.4592928245908 2463866575.5882907
587.8537179232724 2750173992.297686
601.560455183956 2993422393.344078
615.5867866576306 3299750363.0063524
629.940164187797 3655785107.4701886
644.6282133694491 3940944462.1018987
659.6587376003637 4278503768.7809887
675.039722226853 4765846482.877533
690.7793387861822 5236461639.812579
706.885949347905 5648431733.3853035
723.368110956425 6292242781.621162
740.2345801771418 6814778645.022109
757.4943177485981 7615462888.503656
775.1564933430986 8169739202.175296
793.2304904383309 8975521830.628044
811.7259113025749 10024925607.24782
830.6525820961508 10898773649.356411
850.0205580918159 12026393738.86191
869.8401290168822 13071009834.720205
890.1218245198946 14542658372.237879
910.8764197647733 15877239135.710133
932.1149411553916 16965234779.051435
953.848672193633 19173811619.30872
976.0891594740359 20793128396.981277
998.8482188182152 22275174526.314346
1022.1379415523157 25066247678.394905
1045.9707009308356 27646027113.830807
1070.3591587102305 30833060388.51278
1095.3162718757928 33309081790.89583
1120.8552995253765 35692638641.55978
1146.98980991363 38995110272.32745
1173.7336876604738 43410147533.48717
1201.1011411276565 46666348799.715996
1229.1067099673062 52672137488.60702
1257.7652728464884 56878479649.61125
1287.0920553518754 63076895331.17308
1317.1026380787234 68054965922.06296
1347.812964908458 78551284768.17972
1379.239351479266 84076628544.0164
1411.3984938541882 92650015257.0138
1444.3074773913293 100297732053.75868
1477.9837858208825 105994194273.81255
1512.445310533807 120290897690.34831
1547.71036008708 132008545721.102
1583.797669930582 143541437220.6667
1620.7264123607779 156779193269.07623
1658.5162067064848 174916843794.24417
1697.1871297521373 187974085043.77094
1736.7597264040865 214062909389.66052
1777.255020605602 220038323108.1389
1818.6945265063737 244586319006.35782
1861.1002598924472 277212549754.83295
1904.4947498826687 312885487819.41034
1948.9010508978479 343256655880.2016
1994.3427549090043 374712268128.05426
2040.8440039711966 406015274082.3986
2088.4295030496014 440191880562.67505
2137.124533144652 466239978990.423
2186.9549647232075 517054446535.7157
2237.947271462894 573109876120.7488
2290.1285443169163 625158885628.4662
2343.5265059068115 676210207306.6069
2398.169525250793 750265949017.9204
2454.086632835509 830991559969.5789
2511.3075360392254 927900697929.6456
2569.8626349146184 990911430909.8162
2629.783038339575 1075332747399.4355
2691.100580544569 1215323598426.8738
2753.8478380254037 1298050145522.352
2818.0581468502987 1465986517530.1348
2883.7656203705187 1535117509807.8523
2951.0051673439552 1752448124278.732
3019.812510481288 1979688642363.5789
3090.2242054245785 2193728458163.4683
3162.2776601683795 2260275645874.77
