# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.03673373300643846 1.7336808553541806e-14
0.037590237969445384 1.7338782859434696e-14
0.038466713697512506 1.7340671594675947e-14
0.03936362584054766 1.734246129991066e-14
0.04028145090582124 1.7344148635498933e-14
0.04122067651112274 1.7345790763936688e-14
0.04218180164382002 1.7347355233092465e-14
0.043165336925959 1.734884524537236e-14
0.044171804885544536 1.7350265553150368e-14
0.04520174023414663 1.7351640522762996e-14
0.046255690150979495 1.7352924215259353e-14
0.047334214573604344 1.7354150902752557e-14
0.048437886495410414 1.7355341072703287e-14
0.04956729227003216 1.73564841900964e-14
0.05072303192286451 1.7357589569956346e-14
0.051905719469841495 1.7358582364101065e-14
0.05311598324364777 1.7359558870824167e-14
0.05435446622753626 1.736051609163539e-14
0.05562182639692926 1.7361442605501194e-14
0.056918737068984544 1.7362293548820334e-14
0.058245887260312136 1.7363101049834838e-14
0.05960398205303182 1.7363868145386767e-14
0.06099374296936585 1.736465436303128e-14
0.06241590835496589 1.7365347983018094e-14
0.06387123377117784 1.7366013032364667e-14
0.06536049239645289 1.736669127216547e-14
0.06688447543711816 1.7367294506765688e-14
0.06844399254772507 1.736787716777906e-14
0.0700398722611988 1.7368485319785368e-14
0.0716729624290174 1.7368993497812878e-14
0.07334413067165428 1.736953774265441e-14
0.07505426483952363 1.7370036769635427e-14
0.07680427348467332 1.737045554521371e-14
0.07859508634347626 1.7370919643167713e-14
0.08042765483057629 1.7371373810893233e-14
0.08230295254435131 1.7371747829717135e-14
0.08422197578416211 1.737218105785772e-14
0.08618574407966152 1.7372570843702762e-14
0.08819530073244539 1.7372896252566827e-14
0.09025171337033296 1.7373202513392063e-14
0.09235607451457113 1.7373592781390364e-14
0.09450950216026408 1.7373911785739176e-14
0.09671314037033632 1.7374173455814322e-14
0.09896815988334524 1.7374459346667154e-14
0.10127575873546546 1.73747556988792e-14
0.10363716289697593 1.7375058076694954e-14
0.10605362692358762 1.73752454587843e-14
0.10852643462295801 1.7375426065180438e-14
0.11105689973674641 1.7375729313502197e-14
0.11364636663857243 1.7375922027348283e-14
0.11629621104824843 1.7376181383289667e-14
0.1190078407626656 1.737629343858768e-14
0.12178269640372161 1.7376527806442953e-14
0.12462225218368743 1.7376691447091273e-14
0.1275280166884199 1.7376814817627917e-14
0.13050153367883624 1.7377058847243602e-14
0.1335443829110759 1.7377226694990934e-14
0.13665818097578622 1.7377324530802923e-14
0.13984458215697693 1.7377497623012288e-14
0.14310527931090045 1.737759333643733e-14
0.14644200476542463 1.737775598830305e-14
0.14985653124037576 1.7377857961072395e-14
0.15335067278934078 1.737798061574066e-14
0.1569262857634292 1.7378120677209337e-14
0.1605852697975066 1.7378274275625686e-14
0.16432956881942368 1.7378345674437542e-14
0.16816117208277714 1.737840324744059e-14
0.172082115223751 1.737849146983037e-14
0.1760944813425998 1.7378588660326916e-14
0.1802004021103484 1.7378650035131943e-14
0.18440205890129596 1.7378750462839772e-14
0.18870168395192646 1.7378830881077596e-14
0.1931015615468407 1.7378927039956725e-14
0.1976040292323402 1.7378973879233444e-14
0.20221147905830805 1.7379025672425272e-14
0.20692635884904578 1.7379038469823824e-14
0.21175117350374192 1.7379117938603204e-14
0.2166884863272632 1.737926762491497e-14
0.22174092039197504 1.737927466440037e-14
0.22691115993131514 1.7379397245645413e-14
0.23220195176586036 1.7379381728048065e-14
0.2376161067626448 1.7379478378933956e-14
0.24315650132850383 1.7379498603467352e-14
0.24882607893823822 1.737953545455645e-14
0.25462785169840935 1.737956865281005e-14
0.2605649019475973 1.7379657629740882e-14
0.26664038389397104 1.7379628286615992e-14
0.27285752529104135 1.737971895147643e-14
0.2792196291524867 1.737973396825862e-14
0.2857300755069626 1.7379773555428328e-14
0.2923923231938275 1.7379777889414285e-14
0.2992099117007387 1.7379699610093795e-14
0.3061864630440946 1.7379917430944896e-14
0.31332568369332287 1.7380028224858284e-14
0.32063136654003577 1.7379938099408732e-14
0.3281073929131 1.7379883237117893e-14
0.3357577346406907 1.7379845836126624e-14
0.343586456160426 1.738007499664511e-14
0.3515977166787018 1.737995478222454e-14
0.359795772380376 1.7379986566930727e-14
0.368184978689974 1.7380024232631673e-14
0.3767697925856183 1.738010379237287e-14
0.38555477496691104 1.738012664452298e-14
0.394544593078027 1.7380287803383465e-14
