# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.3515977166787018 9.651950723626602e-29
0.359795772380376 9.432036119916857e-29
0.368184978689974 9.217131787125813e-29
0.3767697925856183 9.007123602390323e-29
0.38555477496691104 8.801900040628146e-29
0.394544593078027 8.601352115444085e-29
0.4037440229873054 8.40537332152837e-29
0.4131579521246571 8.213859578207216e-29
0.42279138187813525 8.026709174396772e-29
0.43264943025104924 7.843822714705183e-29
0.4427373345810337 7.665103066810835e-29
0.4530604543225162 7.490455310014073e-29
0.4636242738940635 7.319786684943133e-29
0.47443440559211736 7.153006544414042e-29
0.48549659257266914 6.990026305397174e-29
0.4968167119024568 6.830759402069385e-29
0.5084007776813051 6.675121239934348e-29
0.5202549442372687 6.523029150980866e-29
0.5323855093962742 6.374402349852309e-29
